path,spoof_type,illumination,enviroment,is_fake,quality
real/6738_live_004387.jpg,0,0,0,0,-1
real/8710_live_379076.jpg,0,0,0,0,-1
real/2566_live_059052.jpg,0,0,0,0,-1
real/1949_live_044155.jpg,0,0,0,0,-1
real/7400_live_183726.jpg,0,0,0,0,-1
real/7201_live_092630.jpg,0,0,0,0,-1
real/2914_live_099920.jpg,0,0,0,0,-1
real/9772_live_005127.jpg,0,0,0,0,-1
real/1483_live_079909.jpg,0,0,0,0,-1
real/4837_live_249401.jpg,0,0,0,0,-1
real/7457_live_042220.jpg,0,0,0,0,-1
real/1104_live_101388.jpg,0,0,0,0,-1
real/4492_live_017090.jpg,0,0,0,0,-1
real/3870_live_059303.jpg,0,0,0,0,-1
real/5044_live_007581.jpg,0,0,0,0,-1
real/2611_live_314297.jpg,0,0,0,0,-1
real/8887_live_270965.jpg,0,0,0,0,-1
real/1620_live_103416.jpg,0,0,0,0,-1
real/4546_live_434901.jpg,0,0,0,0,-1
real/9661_live_494255.jpg,0,0,0,0,-1
real/868_live_307191.jpg,0,0,0,0,-1
real/1248_live_066127.jpg,0,0,0,0,-1
real/7916_live_100167.jpg,0,0,0,0,-1
real/7403_live_014748.jpg,0,0,0,0,-1
real/4256_live_247289.jpg,0,0,0,0,-1
real/1137_live_008841.jpg,0,0,0,0,-1
real/6385_live_285961.jpg,0,0,0,0,-1
real/5384_live_084158.jpg,0,0,0,0,-1
real/6953_live_023377.jpg,0,0,0,0,-1
real/9676_live_088166.jpg,0,0,0,0,-1
real/1947_live_299687.jpg,0,0,0,0,-1
real/1382_live_202608.jpg,0,0,0,0,-1
real/2026_live_040978.jpg,0,0,0,0,-1
real/1139_live_025782.jpg,0,0,0,0,-1
real/1644_live_032018.jpg,0,0,0,0,-1
real/8140_live_092981.jpg,0,0,0,0,-1
real/227_live_005577.jpg,0,0,0,0,-1
real/2086_live_001459.jpg,0,0,0,0,-1
real/6735_live_289394.jpg,0,0,0,0,-1
real/4322_live_302511.jpg,0,0,0,0,-1
real/9106_live_311621.jpg,0,0,0,0,-1
real/4181_live_091264.jpg,0,0,0,0,-1
real/1062_live_079837.jpg,0,0,0,0,-1
real/9033_live_289158.jpg,0,0,0,0,-1
real/10016_live_103967.jpg,0,0,0,0,-1
real/7675_live_024288.jpg,0,0,0,0,-1
real/7840_live_054052.jpg,0,0,0,0,-1
real/1745_live_193097.jpg,0,0,0,0,-1
real/6343_live_291590.jpg,0,0,0,0,-1
real/4292_live_048275.jpg,0,0,0,0,-1
real/2481_live_283005.jpg,0,0,0,0,-1
real/5664_live_314340.jpg,0,0,0,0,-1
real/3761_live_067671.jpg,0,0,0,0,-1
real/977_live_053525.jpg,0,0,0,0,-1
real/7865_live_285618.jpg,0,0,0,0,-1
real/4597_live_054736.jpg,0,0,0,0,-1
real/42_live_071458.jpg,0,0,0,0,-1
real/2712_live_266441.jpg,0,0,0,0,-1
real/1115_live_076171.jpg,0,0,0,0,-1
